player,angle,length,angle_degrees
Pedri,-2.3858888,14.289857,223.29864137246744
Pedri,1.902768,37.12708,109.02057579254863
Pedri,2.4097147,7.930952,138.0664821406333
Pedri,-2.9732301,35.806286,189.6464637487403
Pedri,1.9626497,13.092364,112.45154447261717
Pedri,-3.1372068,22.800219,180.25129090025746
Pedri,1.0823668,57.75301,62.01504952508047
Pedri,1.5707964,46.4,90.00000419434348
Pedri,1.6585702,12.548306,95.02907248616886
Pedri,-1.2736155,16.7335,287.0272071275559
Pedri,2.2693264,23.635778,130.02282505761687
Pedri,-0.33583412,11.2272,340.75812230750995
Pedri,2.1760385,20.915306,124.6778221079784
Pedri,1.5707964,19.8,90.00000419434348
Pedri,1.8958582,19.100262,108.62467341526913
Pedri,-0.6409566,15.720051,323.2758919689451
Pedri,1.6714169,20.90574,95.76513417683957
Pedri,1.3927034,15.241063,79.7960269335201
Pedri,-1.8629428,13.888484,253.26124008571577
Pedri,-0.8415737,28.96636,311.7813788407911
Pedri,1.6826464,27.773548,96.40853713288173
Pedri,-1.8650309,13.792751,253.1416007685145
Pedri,-1.0896066,12.747549,297.5701404904007
Pedri,1.8381517,23.847221,105.31833451479744
Pedri,-0.14825483,15.570806,351.5056239485705
Pedri,-0.114540696,11.374533,353.437301536709
Pedri,-0.9332475,20.160357,306.5288570088647
Pedri,1.1198599,10.555094,64.16324591594243
Pedri,-0.3888594,15.561812,337.7199975560105
Pedri,1.5707964,15.8,90.00000419434348
Pedri,1.8635094,30.497213,106.77122370295633
Pedri,-0.67567116,16.788687,321.28689419329146
Pedri,1.6911792,12.4903965,96.89743056031095
Pedri,1.5937281,21.805733,91.31389382140362
Pedri,1.5303122,39.53239,87.68043039737994
Pedri,2.3502774,11.950314,134.6609757049804
Pedri,1.3836904,20.965925,79.2796200727687
Pedri,-0.951635,21.36633,305.4753308630679
Pedri,2.2021453,23.041702,126.17363156457054
Pedri,-0.045014616,11.111256,357.4208524867979
Pedri,-1.5347109,27.718044,272.06754265727585
Pedri,-0.72414154,26.566332,318.5097459878961
Pedri,1.9206519,23.631546,110.04524778378264
Pedri,1.436243,23.108873,82.29066225520789
Pedri,-1.0832012,7.470609,297.9371428764938
Pedri,1.8692952,29.923235,107.10272562406313
Pedri,-1.0922614,18.024706,297.4180316549494
Pedri,1.6180797,31.73547,92.70913772579439
Pedri,1.5984572,25.309683,91.58485129229892
Pedri,-1.0659349,26.049952,298.9264289943005
Pedri,1.3972356,31.269794,80.05570286542928
Pedri,2.2789674,23.829813,130.5752136679025
Pedri,-0.821527,17.618456,312.92997014395604
Pedri,1.7454685,15.536408,100.00797832303054
Pedri,-0.89222187,28.517538,308.87945245973003
Pedri,-0.9964915,16.198765,302.9052427293393
Pedri,0.17779022,13.004999,10.186629244702399
Pedri,1.6824248,34.112316,96.39584038814162
Pedri,-0.62910753,23.622446,323.95479367110016
Pedri,-1.2192038,21.196697,290.1447678936879
Pedri,1.5832567,32.102493,90.71392679581032
Pedri,1.094049,30.72621,62.684390280508204
Pedri,1.271712,12.557467,72.86373035614095
Pedri,-0.99052554,10.761505,303.2470670580832
Pedri,1.2948358,46.97744,74.18862650244556
Pedri,2.6437702,15.706368,151.47687446245757
Pedri,-1.0897423,23.124447,297.5623654531208
Pedri,1.4423213,21.07368,82.63892319182226
Pedri,1.5836711,23.301931,90.73767016684056
Pedri,-1.1096997,17.53083,296.4188906630664
Pedri,1.6851599,14.897315,96.55255007468786
Pedri,-0.6287963,20.402206,323.97262583655805
Pedri,2.112715,22.877937,121.04965281398172
Pedri,1.4997698,25.36395,85.93047978117957
Pedri,-1.0561178,16.658031,299.48890739135845
Pedri,1.3353909,27.86862,76.51226257017656
Pedri,1.718775,32.555798,98.47855343259806
Pedri,2.914297,15.088075,166.97691834763728
Pedri,-1.1214627,21.870985,295.744920408654
Pedri,1.5289047,33.42933,87.59978658771527
Pedri,1.775491,34.929214,101.72814086346204
Pedri,1.7902796,26.639069,102.57546522836923
Pedri,-1.043853,25.452702,300.1916286679305
Pedri,-0.74276996,14.933519,317.44241614289905
Pedri,1.5927708,27.306593,91.25904457167574
Pedri,2.9979804,41.224384,171.77162398294234
Pedri,-0.77459943,32.74095,315.61872184776075
Eriksen,0.64246804,19.36001,36.81070716404216
Eriksen,-3.0796032,14.5279045,183.55173406501723
Eriksen,-0.45262876,16.234838,334.0662823657601
Eriksen,3.0742102,16.337074,176.1392697960687
Eriksen,2.4864058,11.980818,142.46055849684907
Eriksen,-1.784399,55.66507,257.76146833263545
Eriksen,1.7801304,47.640003,101.99395890293503
Eriksen,1.1483625,21.708294,65.796324601092
Eriksen,-2.9950008,15.061541,188.39909452169482
Eriksen,1.3397057,6.9856997,76.75948239961961
Eriksen,3.066733,16.044937,175.7108577934935
Eriksen,2.633856,15.220053,150.90883264520897
Eriksen,2.5153313,11.601724,144.11786756715475
Eriksen,0.84151894,6.303174,48.21548364232275
Eriksen,-1.0714496,3.7589893,298.61045995901975
Eriksen,-2.5482426,10.373042,213.99645384455636
Eriksen,3.1415927,14.4,180.000002659109
Eriksen,2.7217968,38.765965,155.94746933221302
Eriksen,2.6516354,15.3,151.92751722748386
Eriksen,-1.7915862,51.14147,257.349672106119
Eriksen,2.4301336,15.3153515,139.23639893293299
Eriksen,-1.9527268,65.1977,248.1169958179132
Eriksen,1.6028954,43.62247,91.8391414209339
Eriksen,2.1988347,19.402319,125.98394815691451
Eriksen,0.16896181,17.245579,9.680798611891307
Eriksen,1.3915335,15.142655,79.72899660106773
Eriksen,2.9915657,8.6977005,171.4040887460998
Eriksen,3.0123177,10.084146,172.59309076255528
Eriksen,1.401018,3.5510561,80.27241842185957
Eriksen,-3.069774,13.935925,184.11490574100725
Eriksen,-0.67196316,11.2445545,321.4993469437259
Eriksen,1.487655,16.858232,85.23635287153448
Eriksen,0.4555177,27.504545,26.09924170350638
Eriksen,2.8255131,16.728718,161.88997558892575
Eriksen,1.7966496,31.705204,102.94043934386755
Eriksen,2.6458275,22.282728,151.59474906964982
Eriksen,2.3850327,14.713939,136.65230771069142
Eriksen,2.916467,13.439122,167.10125018918066
Eriksen,1.230503,22.171377,70.50262857818633
Eriksen,2.2367656,10.682696,128.1572286400473
Eriksen,-2.385973,16.62438,223.29381706783244
Eriksen,0.97704667,9.651943,55.980650578311305
Eriksen,-2.310612,20.173498,227.61168430771784
Eriksen,-1.3561114,27.224989,282.3005402304226
Eriksen,1.6262949,9.013878,93.17983401365026
Eriksen,2.7318347,10.793516,156.52259863738738
Eriksen,-3.0155969,15.119855,187.21902491726544
Eriksen,-3.0341647,10.259142,186.15516834242243
Eriksen,-1.6311879,43.078533,266.5398177371922
Eriksen,-0.56796074,12.455521,327.4582466688729
Eriksen,-1.5355686,22.714092,272.0184000671875
Eriksen,-1.3203533,13.315405,284.34932844382934
Eriksen,1.2662854,33.019085,72.55280907903524
Eriksen,-1.3521274,21.204952,282.5288066160027
Eriksen,0.67114383,21.708294,38.453708905245605
Eriksen,2.4393358,11.92057,139.76364615516826
Eriksen,-0.6727548,15.726728,321.4539893128322
Eriksen,2.8006136,9.868131,160.46333932693975
Eriksen,2.6779451,10.062305,153.4349519977392
Eriksen,-2.4537103,26.145746,219.41275566222092
Eriksen,1.4251679,15.160475,81.65610576752255
Eriksen,2.0795262,17.86197,119.14807464687794
Eriksen,0.98728806,12.342204,56.56743900165879
Eriksen,-1.3473197,13.536617,282.8042675351678
Eriksen,-1.4267039,25.767033,278.25588791514537
Eriksen,1.8081377,47.635387,103.59865898849179
